"","pupilid","schoolid","district","bungoma","division","zone","tracking","sbm","girl","agetest","etpteacher","lowstream","stream_meanpercentile","SDstream_std_mark","MEANstream_std_mark","bottomhalf","tophalf","bottomquarter","secondquarter","thirdquarter","topquarter","std_mark","percentile","realpercentile","quantile5p","attrition","wordscore","sentscore","letterscore","spellscore","sentscore24","letterscore24","spellscore24","litscore","additions_score","substractions_score","multiplications_score","mathscoreraw","totalscore","rMEANstream_std_baselinemark","rSDstream_std_baselinemark","rMEANstream_std_total","rSDstream_std_total","rMEANstream_std_math","rSDstream_std_math","rMEANstream_std_lit","rSDstream_std_lit","r2_attrition","r2_age","r2_wordscore","r2_sentscore","r2_letterscore","r2_spellscore","r2_sentscore24","r2_letterscore24","r2_spellscore24","r2_litscore","r2_mathscoreraw","r2_additions_score","r2_substractions_score","r2_multiplications_score","r2_totalscore"
"49",4301070,430,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,11,1,0,75.1150588989258,0.447914093732834,0.819289684295654,0,1,0,0,0,1,1.21616816520691,89.1025619506836,90,18,0,0,1,16,0,0.600000023841858,5.48571443557739,0,1.52142858505249,5,3,0,8,9.52142906188965,0.827356576919556,0.450567692518234,0.367318212985992,1.16967880725861,0.304039478302002,0.966176569461823,0.323923051357269,1.32145023345947,0,11,0,2,56,0,1.20000004768372,19.2000007629395,0,5.10000038146973,14,4,7,3,19.1000003814697
"50",4301071,430,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,0,75.1150588989258,0.447914093732834,0.819289684295654,0,1,0,0,0,1,1.26508355140686,91.0256423950195,92,19,0,24,17,70,10,10.1999998092651,24,24,20.5499992370605,4,4,3,11,31.5499992370605,0.827376425266266,0.449654966592789,0.323885560035706,1.13350057601929,0.286881744861603,0.960977077484131,0.265697777271271,1.30621099472046,0,10,24,36,70,10,21.6000003814697,24,24,23.3999996185303,17,8,5,4,40.4000015258789
"51",4301073,430,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,8,1,0,75.1150588989258,0.447914093732834,0.819289684295654,0,1,0,0,0,1,1.33496284484863,92.3076934814453,93,19,0,16,1,40,7,0.600000023841858,13.7142858505249,16.7999992370605,11.7785711288452,5,4,1,10,21.7785720825195,0.827451884746552,0.448108106851578,0.333257108926773,1.17605304718018,0.292071938514709,0.965466678142548,0.278409332036972,1.33542537689209,0,12,20,32,70,8,19.2000007629395,24,19.2000007629395,20.6000003814697,16,7,7,2,36.5999984741211
"52",4301076,430,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,13,1,0,75.1150588989258,0.447914093732834,0.819289684295654,0,1,0,0,0,1,1.6214679479599,96.7948684692383,97,20,0,0,2,15,0,1.20000004768372,5.14285707473755,0,1.58571434020996,3,2,0,5,6.58571434020996,0.828352332115173,0.438646882772446,0.379282712936401,1.15988528728485,0.326387077569962,0.946869432926178,0.323530733585358,1.32167232036591,0,12,0,8,24,1,4.80000019073486,8.22857189178467,2.40000009536743,3.85714292526245,8,3,4,1,11.8571434020996
"53",4301078,430,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,0,75.1150588989258,0.447914093732834,0.819289684295654,0,1,0,0,0,1,1.94291257858276,99.3589706420898,100,20,0,12,0,37,3,0,12.6857147216797,7.19999980926514,7.97142887115479,4,5,2,11,18.9714279174805,0.830529391765594,0.421460777521133,0.338958948850632,1.17945647239685,0.286881744861603,0.960977077484131,0.291604608297348,1.33505213260651,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",4321001,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,9,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.5151059627533,2.3809552192688,3,1,0,0,3,6,1,1.79999995231628,2.05714297294617,2.40000009536743,1.56428575515747,3,4,0,7,8.56428527832031,-0.782487094402313,0.412285625934601,-0.477303624153137,0.754873037338257,-0.562918245792389,0.799442708492279,-0.236255332827568,0.654585659503937,0,11,18,0,28,5,0,9.60000038146973,12,9.89999961853027,13,4,6,3,22.8999996185303
"55",4321002,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.5151059627533,1.58730149269104,2,1,0,0,8,10,0,4.80000019073486,3.42857146263123,0,2.05714297294617,0,2,0,2,4.05714321136475,-0.782487094402313,0.412285625934601,-0.469151765108109,0.750714361667633,-0.550822079181671,0.795943379402161,-0.238478422164917,0.65564376115799,0,10,0,0,24,0,0,8.22857189178467,0,2.05714297294617,9,4,5,0,11.0571432113647
"56",4321003,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,8,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.61338818073273,3.96825075149536,4,1,0,0,0,0,0,0,0,0,0,2,2,0,4,4,-0.782936930656433,0.406665593385696,-0.469079554080963,0.750526309013367,-0.55326896905899,0.805001735687256,-0.229705452919006,0.645296633243561,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",4321004,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.220259308815,5.55555820465088,6,2,0,0,10,1,0,6,0.342857152223587,0,1.58571434020996,1,1,0,2,3.58571434020996,-0.78194385766983,0.424072355031967,-0.468579590320587,0.749055862426758,-0.550822079181671,0.795943379402161,-0.236350312829018,0.65464985370636,0,11,12,14,10,0,8.39999961853027,3.42857146263123,0,5.95714282989502,5,1,4,0,10.957142829895
"58",4321005,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,9,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.17111825942993,7.14285373687744,8,2,0,2,0,11,1,0,3.77142858505249,2.40000009536743,2.04285717010498,3,3,0,6,8.04285717010498,-0.781968355178833,0.425347447395325,-0.476114153862,0.75543600320816,-0.558918058872223,0.803757429122925,-0.238412886857986,0.655625343322754,0,9,0,6,18,0,3.59999990463257,6.17142868041992,0,2.44285726547241,9,4,5,0,11.4428577423096
"59",4321006,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,8,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.12197721004486,8.73016166687012,9,2,0,0,9,9,0,5.40000009536743,3.08571434020996,0,2.12142848968506,1,0,0,1,3.12142848968506,-0.782025218009949,0.42643529176712,-0.468069225549698,0.7471804022789,-0.55086749792099,0.78709089756012,-0.238774165511131,0.655717730522156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",4321007,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.220259308815,10.3174571990967,11,3,0,0,0,3,0,0,1.02857148647308,0,0.257142871618271,3,2,0,5,5.25714302062988,-0.78194385766983,0.424072355031967,-0.470850139856339,0.753853559494019,-0.555700957775116,0.805615961551666,-0.230730459094048,0.647465229034424,0,11,14,24,35,7,14.3999996185303,12,16.7999992370605,14.3000001907349,16,8,8,0,30.2999992370605
"61",4321008,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,9,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-0.974553883075714,11.904764175415,12,3,0,0,0,1,1,0,0.342857152223587,2.40000009536743,0.685714304447174,2,5,1,8,8.68571472167969,-0.782387793064117,0.428600609302521,-0.477589994668961,0.754703342914581,-0.567709624767303,0.792622745037079,-0.232483506202698,0.650507092475891,0,10,4,0,8,0,0,2.7428572177887,0,1.68571424484253,11,7,2,2,12.6857147216797
"62",4321009,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-0.925412774085999,14.2857131958008,15,3,0,0,0,2,0,0,0.685714304447174,0,0.171428576111794,2,1,0,3,3.17142868041992,-0.782572031021118,0.428963094949722,-0.468121647834778,0.74739408493042,-0.551634728908539,0.80183070898056,-0.230386584997177,0.646771430969238,0,10,0,8,10,0,4.80000019073486,3.42857146263123,0,2.05714297294617,9,5,4,0,11.0571432113647
"63",4321010,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,9,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-0.876271665096283,19.0476188659668,20,4,0,0,2,21,0,1.20000004768372,7.19999980926514,0,2.09999990463257,3,4,0,7,9.10000038146973,-0.782788038253784,0.429148495197296,-0.478593051433563,0.75401508808136,-0.562918245792389,0.799442708492279,-0.238675475120544,0.655694723129272,0,9,0,3,23,0,1.79999995231628,7.88571405410767,0,2.42142844200134,9,5,4,0,11.4214286804199
"64",4321011,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,11,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-0.876271665096283,15.8730144500732,16,4,0,0,0,9,0,0,3.08571434020996,0,0.77142858505249,0,2,0,2,2.77142858505249,-0.782788038253784,0.429148495197296,-0.467719525098801,0.74560409784317,-0.550822079181671,0.795943379402161,-0.232840895652771,0.651031196117401,0,11,0,4,14,0,2.40000009536743,4.80000019073486,0,1.80000007152557,4,3,0,1,5.80000019073486
"65",4321013,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,11,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-0.827130556106567,22.2222213745117,23,5,0,4,0,0,0,0,0,0,1,3,3,0,6,7,-0.783035457134247,0.429157823324203,-0.473928213119507,0.755755364894867,-0.558918058872223,0.803757429122925,-0.233805000782013,0.652294099330902,0,12,0,0,0,0,0,0,0,0,8,2,6,0,8
"66",4321014,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,11,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-1.220259308815,22.2222213745117,23,5,0,0,1,26,0,0.600000023841858,8.91428565979004,0,2.37857151031494,6,5,0,11,13.3785715103149,-0.78194385766983,0.424072355031967,-0.491390496492386,0.736760318279266,-0.587064921855927,0.755560457706451,-0.239970818161964,0.655866861343384,0,12,2,2,44,2,1.20000004768372,15.08571434021,4.80000019073486,5.77142906188965,12,5,5,2,17.7714290618896
"67",4321015,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,1,0,0,0,-0.827130556106567,22.2222213745117,23,5,0,0,6,2,0,3.59999990463257,0.685714304447174,0,1.07142853736877,2,1,0,3,4.0714282989502,-0.783035457134247,0.429157823324203,-0.46916988492012,0.750760734081268,-0.551634728908539,0.80183070898056,-0.23410964012146,0.65264880657196,0,12,0,6,11,0,3.59999990463257,3.77142858505249,0,1.84285712242126,6,4,1,1,7.84285736083984
"68",4321016,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,12,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.728848397731781,26.1904716491699,27,6,0,0,14,31,0,8.39999961853027,10.6285715103149,0,4.75714302062988,4,3,0,7,11.7571430206299,-0.783624231815338,0.428651005029678,-0.486009240150452,0.745527148246765,-0.562918245792389,0.799442708492279,-0.252121329307556,0.646069228649139,0,12,2,6,36,1,3.59999990463257,12.3428573608398,2.40000009536743,5.08571434020996,9,3,6,0,14.08571434021
"69",4321017,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.728848397731781,25.3968238830566,26,6,0,0,10,27,0,6,9.25714302062988,0,3.81428575515747,6,1,0,7,10.8142852783203,-0.783624231815338,0.428651005029678,-0.483181297779083,0.749355018138885,-0.562918245792389,0.799442708492279,-0.24706344306469,0.652392089366913,0,10,0,0,39,1,0,13.3714284896851,2.40000009536743,3.94285726547241,9,7,1,1,12.9428577423096
"70",4321019,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,9,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.63056617975235,30.9523811340332,31,7,0,8,4,27,0,2.40000009536743,9.25714302062988,0,4.91428565979004,4,6,2,12,16.91428565979,-0.784337639808655,0.427445083856583,-0.505523025989532,0.707085967063904,-0.595310509204865,0.736695349216461,-0.252996891736984,0.644692718982697,0,7,8,9,37,4,5.40000009536743,12.6857147216797,9.60000038146973,8.92142868041992,16,8,6,2,24.9214286804199
"71",4321020,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,8,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.63056617975235,30.158727645874,31,7,0,8,0,3,4,0,1.02857148647308,9.60000038146973,4.65714263916016,1,1,0,2,6.65714263916016,-0.784337639808655,0.427445083856583,-0.473265767097473,0.755623996257782,-0.550822079181671,0.795943379402161,-0.251569092273712,0.646896362304688,0,8,0,0,0,0,0,0,0,0,8,7,1,0,8
"72",4321021,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.532283961772919,34.9206314086914,35,7,0,14,8,11,4,4.80000019073486,3.77142858505249,9.60000038146973,8.04285717010498,5,3,0,8,16.0428581237793,-0.785175323486328,0.425537467002869,-0.501720726490021,0.715863049030304,-0.567709624767303,0.792622745037079,-0.272595584392548,0.595410704612732,0,13,0,0,8,0,0,2.7428572177887,0,0.685714304447174,7,4,3,0,7.68571424484253
"73",4321022,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,11,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.43400177359581,38.8888854980469,39,8,0,0,0,1,0,0,0.342857152223587,0,0.0857142880558968,5,1,0,6,6.08571434020996,-0.786136984825134,0.422920882701874,-0.47222363948822,0.755142450332642,-0.558918058872223,0.803757429122925,-0.230044886469841,0.646048665046692,0,10,0,0,8,1,0,2.7428572177887,2.40000009536743,1.28571438789368,12,6,6,0,13.2857141494751
"74",4321025,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,8,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.43400177359581,38.0952377319336,39,8,0,0,12,40,0,7.19999980926514,13.7142858505249,0,5.22857141494751,2,3,0,5,10.2285709381104,-0.786136984825134,0.422920882701874,-0.481533974409103,0.751277565956116,-0.555700957775116,0.805615961551666,-0.254776954650879,0.641654312610626,0,9,8,6,54,0,3.59999990463257,18.5142860412598,0,7.52857160568237,10,5,4,1,17.5285720825195
"75",4321026,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.925412774085999,41.2698402404785,42,9,0,0,2,15,0,1.20000004768372,5.14285707473755,0,1.58571434020996,3,1,0,4,5.58571434020996,-0.782572031021118,0.428963094949722,-0.471375167369843,0.754449129104614,-0.55326896905899,0.805001735687256,-0.236350312829018,0.65464985370636,0,8,8,0,16,2,0,5.48571443557739,4.80000019073486,4.5714282989502,3,3,0,0,7.5714282989502
"76",4321027,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,7,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.827130556106567,42.8571395874023,43,9,0,0,0,13,0,0,4.45714282989502,0,1.11428570747375,2,3,0,5,6.11428546905518,-0.783035457134247,0.429157823324203,-0.472273856401443,0.755174398422241,-0.555700957775116,0.805615961551666,-0.234293207526207,0.652852594852448,0,9,0,0,26,0,0,8.91428565979004,0,2.22857141494751,12,5,4,3,14.2285709381104
"77",4321028,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,8,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.237437382340431,43.6507949829102,44,9,0,0,6,12,0,3.59999990463257,4.11428594589233,0,1.92857146263123,3,2,0,5,6.9285717010498,-0.788431644439697,0.415505290031433,-0.47378796339035,0.755737662315369,-0.555700957775116,0.805615961551666,-0.23789094388485,0.655451595783234,0,8,0,5,25,0,3,8.5714282989502,0,2.89285707473755,8,3,5,0,10.8928565979004
"78",4321030,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,8,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.139155179262161,46.8253974914551,47,10,0,0,8,38,2,4.80000019073486,13.0285711288452,4.80000019073486,5.65714263916016,4,4,3,11,16.6571426391602,-0.789765000343323,0.41066437959671,-0.504378437995911,0.709783494472504,-0.587064921855927,0.755560457706451,-0.257267743349075,0.636882662773132,0,10,8,6,46,7,3.59999990463257,15.7714281082153,16.7999992370605,11.042857170105,18,9,6,3,29.0428581237793
"79",4321031,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,1,1,26.2152767181396,0.423346310853958,-0.773382484912872,1,0,0,1,0,0,-0.0408729836344719,48.4126930236816,49,10,0,12,2,37,5,1.20000004768372,12.6857147216797,12,9.47142887115479,5,4,1,10,19.4714279174805,-0.791222810745239,0.405029386281967,-0.517986118793488,0.6748326420784,-0.579748868942261,0.770921349525452,-0.283126801252365,0.555488407611847,0,9,24,18,48,7,10.8000001907349,16.4571437835693,16.7999992370605,17.0142860412598,18,8,8,2,35.0142860412598
"80",4321033,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,10,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.0180963352322578,52.3809509277344,53,11,0,8,0,14,0,0,4.80000019073486,0,3.20000004768372,5,4,0,9,12.1999998092651,0.817954897880554,0.757608711719513,0.524336874485016,1.01034903526306,0.609850823879242,0.863768339157104,0.269357919692993,1.25308167934418,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",4321034,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,11,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,-0.286578476428986,53.9682540893555,54,11,0,0,3,22,1,1.79999995231628,7.54285717010498,2.40000009536743,2.93571424484253,4,5,2,11,13.9357147216797,0.8237065076828,0.744844079017639,0.518908798694611,1.01495814323425,0.601623952388763,0.870049476623535,0.270996987819672,1.25231444835663,0,11,22,16,51,6,9.60000038146973,17.4857139587402,14.3999996185303,15.8714294433594,17,8,6,3,32.8714294433594
"82",4321035,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,9,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.0574092157185078,54.761905670166,55,11,0,2,0,21,0,0,7.19999980926514,0,2.29999995231628,4,4,0,8,10.3000001907349,0.817303895950317,0.759009480476379,0.531191766262054,1.00317764282227,0.615241169929504,0.856972634792328,0.275055766105652,1.25024402141571,0,9,12,4,47,4,2.40000009536743,16.1142864227295,9.60000038146973,10.0285720825195,12,3,6,3,22.0285720825195
"83",4321038,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,8,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.204832509160042,59.5238075256348,60,12,0,0,0,14,0,0,4.80000019073486,0,1.20000004768372,5,6,3,14,15.1999998092651,0.815046191215515,0.763781428337097,0.515444934368134,1.01718091964722,0.595727205276489,0.860835015773773,0.282487064599991,1.24588251113892,0,8,0,0,17,0,0,5.82857131958008,0,1.45714282989502,16,7,6,3,17.4571418762207
"84",4321039,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,11,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,-0.139155179262161,61.9047622680664,62,13,0,0,2,3,0,1.20000004768372,1.02857148647308,0,0.557142853736877,1,1,0,2,2.55714273452759,0.82076632976532,0.75145024061203,0.5700803399086,0.946964204311371,0.66735965013504,0.753006398677826,0.287085711956024,1.24285173416138,0,12,0,8,5,0,4.80000019073486,1.71428573131561,0,1.62857151031494,5,2,3,0,6.62857151031494
"85",4321041,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,10,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.352255821228027,63.4920616149902,64,13,0,10,0,33,6,0,11.3142852783203,14.3999996185303,8.9285717010498,3,3,1,7,15.9285717010498,0.813077449798584,0.7678102850914,0.513634622097015,1.018031001091,0.621503353118896,0.84762305021286,0.239948302507401,1.25679540634155,0,10,20,5,70,6,3,24,14.3999996185303,15.3500003814697,15,7,6,2,30.3500003814697
"86",4321042,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,10,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.450538009405136,69.0476150512695,70,14,0,20,0,43,4,0,14.7428569793701,9.60000038146973,11.08571434021,4,6,0,10,21.08571434021,0.811924695968628,0.770092189311981,0.504728555679321,1.0147979259491,0.605314195156097,0.868114054203033,0.231604740023613,1.25138282775879,0,11,20,12,66,8,7.19999980926514,22.6285705566406,19.2000007629395,17.2571430206299,19,9,7,3,36.2571411132812
"87",4321043,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.450538009405136,68.2539672851562,69,14,0,0,0,33,0,0,11.3142852783203,0,2.82857131958008,7,6,3,16,18.8285713195801,0.811924695968628,0.770092189311981,0.507774949073792,1.01825928688049,0.596425592899323,0.840295076370239,0.27166947722435,1.25198793411255,0,11,0,0,59,1,0,20.2285709381104,2.40000009536743,5.65714263916016,14,4,7,3,19.6571426391602
"88",4321044,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,10,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.450538009405136,68.2539672851562,69,14,0,0,0,7,0,0,2.40000009536743,0,0.600000023841858,5,6,0,11,11.6000003814697,0.811924695968628,0.770092189311981,0.526396989822388,1.00832903385162,0.601623952388763,0.870049476623535,0.286772966384888,1.24306535720825,0,11,2,0,11,0,0,3.77142858505249,0,1.44285714626312,17,8,8,1,18.4428577423096
"89",4321045,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,9,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.0574092157185078,70.6349182128906,71,15,0,0,8,12,0,4.80000019073486,4.11428594589233,0,2.22857141494751,5,5,2,12,14.2285709381104,0.817303895950317,0.759009480476379,0.518069922924042,1.01555752754211,0.598783791065216,0.86955201625824,0.275522321462631,1.24999117851257,0,10,12,6,16,1,3.59999990463257,5.48571443557739,2.40000009536743,5.87142848968506,19,7,8,4,24.8714294433594
"90",4321046,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,10,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.548820197582245,72.2222213745117,73,15,0,0,6,33,1,3.59999990463257,11.3142852783203,2.40000009536743,4.32857131958008,7,1,1,9,13.3285713195801,0.810899794101715,0.772055447101593,0.520718336105347,1.01355230808258,0.609850823879242,0.863768339157104,0.262663185596466,1.25575697422028,0,11,22,0,29,4,0,9.94285678863525,9.60000038146973,10.3857135772705,9,8,1,0,19.3857135772705
"91",4321047,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,0,9,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,1,0,0.696243524551392,73.8095245361328,74,15,0,2,0,39,0,0,13.3714284896851,0,3.84285712242126,5,6,0,11,14.8428573608398,0.809602499008179,0.774408638477325,0.516381859779358,1.01664912700653,0.601623952388763,0.870049476623535,0.265485227108002,1.25472366809845,0,9,22,24,51,7,14.3999996185303,17.4857139587402,16.7999992370605,17.6714286804199,19,8,8,3,36.6714286804199
"92",4321048,432,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,0,1,10,0,0,76.0112609863281,0.764787435531616,0.798330187797546,0,1,0,0,0,1,0.892807900905609,76.9841232299805,77,16,0,12,0,48,4,0,16.4571437835693,9.60000038146973,9.51428604125977,7,5,3,15,24.5142860412598,0.808323085308075,0.776448667049408,0.502788305282593,1.00269687175751,0.595580160617828,0.852207660675049,0.237541064620018,1.25573813915253,0,10,20,26,66,8,15.6000003814697,22.6285705566406,19.2000007629395,19.3571434020996,17,8,7,2,36.3571434020996
